platform,review_id,rating,title,review_text,author,date,helpful_count,vote_count,version,country,timestamp
iOS App Store,11852714515,5,Ultimate Memory Capture Tool,"As the name suggests so does the work, a perfect tool to write your internal thoughts, what and who was bad or good or best everything that we can't share in open words to even near and dear ones. I let only my better half to read through and break into either laughter or silli smiles on her face or even anguish some times but that's fine, as she share every thing with me so I am, but not everything face to face, sometimes through beautiful Journal, Love it.",GreatStranger,2024-10-19T15:25:48-07:00,0,0,1.2,,1729376748
iOS App Store,11847020941,5,Dear diary,"Dear diary, thank you so much for replacing Instagram for me where I loved posting photos as a reminder of where I’ve been who I’ve seen what I’ve loved. 
The reminders have been helpful each morning And it’s fun to look back at all my journal entries without searching for some random paper journal I had somewhere tucked into a drawer. I also appreciate the way you can hold so many pictures and videos for me for one day journey through life. Thank you for existing dear journal… What a great addition to my apps.",Miso Happy.,2024-10-18T04:38:48-07:00,0,0,1.2,,1729251528
iOS App Store,11834801355,5,PLEASE READ!,"Hello there I am the Woobler (Any one who crochets will get it!) and I am very happy with this app. It’s so helpful to have a safe space to type out my thoughts especially since there is a password to get in. It’s very stress relieving and a great way to express your feelings somewhere you know is protected. So if you want a safe place to type out your feelings you should check out this app and , I am pretty sure if you have an iPhone it comes with this app pre installed. Thank you for the wonderful people at Apple that took their time to perfect this app! Have a nice day!🤗",📣✨Go JAGS!📣🩵🖤,2024-10-14T16:44:17-07:00,0,0,1.2,,1728949457
iOS App Store,11829200496,5,"Love the layout, and suggestions","So I don’t do journals or anything like that. I don’t know how to start or what to say. But what I like about this app is that it will take your location, pics, music, and anything else from your day and suggest that you make an entry about what you did. Which doing so makes it easier for someone like me who doesn’t or hasn’t ever done a journal entry. ONLY THING, I wish is that they made an app on the MacOS to sync with iPhone to do journal entries, instead of having to mirror my Mac to my iPhone and work that way.  But other than that I have no complaints.",Alex A Gonzalez,2024-10-13T05:41:03-07:00,1,1,1.2,,1728823263
iOS App Store,11827499942,5,I LOVE DIS APP!!,"So, I’ve written a lot of stuff in this app and I absolutely Love It!! It’s such a good app and every day after school, I type about my day and it relaxes me when I don’t want my hand to cramp while journaling In my notebook journal. It’s such a great app that I recommend for people who just need to write about their day. It has a streak which I think is helpful. And the fact that it counts how many words you type in like in general is pretty amazing. I really like this app and also, if you forgot the title to one of your entries, you can look through it. Although once you delete an entire, it deletes it once and for all, it’s still very helpful and If I could, I would rate this a 10/10. Or at least a 9.5/10 but… yeah. I love this app and I 100% recommend this.",Owlhead52,2024-10-12T18:21:41-07:00,0,0,1.2,,1728782501
iOS App Store,11813000116,5,Journal of ones soul,"Through time since languages first evolved writing being the most powerful form of expression. This tool in conjunction with all available technologies and all available artistic forms starts here. The noise of the world is blended into music. The application is the tool for my self expression. 

In a review I can have no negative aspect. It is used to help shape my life. If I had a wish list it would be to take my memo feature on the phone and important into daily insight. This would be a benefit to capturing a moment and then projecting each moment. To be organize in a time of reflection.",Dave Hall,2024-10-08T18:42:00-07:00,0,0,1.2,,1728438120
iOS App Store,11812565467,4,Make This Better,"I love this app for its simplicity.  You just write.  It’s good, but a few tweaks would make it so much better.  

First, it’s easier to type when you can hold your phone sideways.  Please allow for screen flips.

Second, please make this app part of the cloud so that I can access it on my computer.  I do most often type on my phone, but sometimes I just need to write more, and I wanna be able to do it with a keyboard.  Also, having my entries backed up on the cloud would give us piece of mind.",Xedra77,2024-10-08T15:35:32-07:00,0,0,1.2,,1728426932
iOS App Store,11805726226,5,Convenient,"At first I didn’t think I was going to like this app. Why? Because journaling the old fashion way in a notebook really meant you were dedicated to the old craft. But one day I decided to think differently, opened the app and start jotting. Truthfully? The notebook I journal in was upstairs and I was too lazy to go and get it. So a beautiful dance with words on a screen from time to time began, and I can’t be more grateful for it. I have a reminder set to tell me when it’s time. I may ignore or snooze it, but at least it’s there reminding me to open it up and start crafting. I set an 11 minute timer, and just start writing whatever comes to mind. Whenever the timer goes off, I finish up my thoughts, and then go back and edit. Thank you Apple. Because of this app I’ve been more consistent with doing what I set out to do. Reflect and release. 👊🏿",Smasj8,2024-10-06T17:26:16-07:00,0,0,1.2,,1728260776
iOS App Store,11804869199,3,Could be great,"I was excited to have a real journal place on my phone. I’ve been using notes app for years. Mainly I use it for church notes or important things I need with me at all times. I tried to import my notes and it will not allow for anything other than copy and paste. Then I take pictures in my notes during a lecture inline with the notes. The journal app places all the pictures at the top not in the story. Journaling should allow for more free flow, less restrictions. I like that it opens up at the bottom so I can continue the entry where I left off and it has an option for locking the entry but I’ll continue using notes.",Barbie Jen,2024-10-06T11:34:26-07:00,0,0,1.2,,1728239666
iOS App Store,11799233489,5,My only friend who doesn’t judge,"This journal is at times forgotten about. At the end of the day though, it’s my only form of release it seems these days. It’s so difficult to trust in another in today’s world but I need to talk to someone since I have a mental disability that has controlled my whole being it seems all my life until I was finally able to get the medications and therapy needed to survive. Now, that I have not been able to renew my prescriptions I’m slowly dying inside i feel and just need an outlet at times.",Bipolar Bear 2,2024-10-05T01:29:31-07:00,0,0,1.2,,1728116971
iOS App Store,11796200655,5,Favorite app,"I absolutely love this app when I started having issues i issues and doing counseling, they suggested that I do a journal and I  found this app. I just think it’s so much easier than writing things down in a book. I always have my phone with me so no matter what my thoughts are. I can jot them down in here. Also sometimes I just jot down things that I want to remember that have to do with mental health. I have everything in one place to go back and reflect on",Kimsuepow,2024-10-04T05:46:32-07:00,0,0,1.2,,1728045992
iOS App Store,11794488013,5,Amazing,"It is so good. I got it a couple days ago, but I have literally been reflecting and literally writing down stuff that I know and I will never ever talk about it with anybody else so I have my Face ID written down. No one can look in it and it’s so good and I really think you should literally I really think you should get this app. I promise you it is not a waste of time and it’ll be really good And I still have not gotten bored of it like, how good is that? I think you should get it",Isabella Torres Hart,2024-10-03T17:36:37-07:00,0,0,1.2,,1728002197
iOS App Store,11787402658,5,This is what helped me through school it love it,So I started useing this app about a week ago and its all ready My top three and what is crazy is that I never write reviews but I went on the app store just to write a review so you see this app was just a app on my phone at first then I tried it to see how it was and I changed my life you see I'm 10 in the fifth grade and I had this crush that I really liked then he hugged my friend and I used the app and it helped get so much off my chest and then when my crush stopped likeing me I wrote about it and got over him in a day it's amazing don't doubt me love you pookies,Nurse lexxy,2024-10-01T19:57:13-07:00,0,0,1.2,,1727837833
iOS App Store,11786728425,4,"Great, then disappointing","I’ve been using this Journal app for about a year, and have saved literally thousands of memories. Everything was going well until this latest IOS update to 18. I can no longer “future plan” ANYTHING because the date only goes up to today. Was this intentional? Can it be fixed? It worked great before, both for data collection and future planning. Was it not supposed to allow future dates initially? Please advise. This is a HUGE downgrade for me. Thx.",Grampie,2024-10-01T15:11:59-07:00,0,0,1.2,,1727820719
iOS App Store,11786589070,5,immaculate,"man , as someone w undiagnosed adhd . this app really helps . when i try to journal by writing i get overstimulated then wont feel like writing anymore because my brain is moving faster than my hands . also , im a bit of a perfectionist so if i mess up within my writing i want to rewrite the entire page . so when i updated my phone & this appeared i immediately fell in love because not only can i type as im thinking but the sound of the clicks when my ringer is on tickles my brain in a good way and motivates me to keep typing . anyone else ? maybe thats just me but yeah i loooove this app ! 

**i didnt mention this above but you can put videos, photos, and songs from your library to commemorate what you’re essentially talking about BUT they should make it to where you can color coordinate your texts that’d be great!!**",$ugeisme,2024-10-01T14:11:58-07:00,0,0,1.2,,1727817118
iOS App Store,11782906495,5,How good Journal is,"Journal is one of the BEST apps that lets you document anything that has happened to you today. And ,journal even lets you put on photos that you took and videos that you record so you won’t forget those to. Journal also lets you show how you were felling today. Personally,as a 7th grader,all of life’s monument are on journal so I can’t never forget those moments,no matter how long I live. So if you want to remember your exciting life events,then download Journal today.",Breezeon13,2024-09-30T15:01:47-07:00,0,0,1.2,,1727733707
iOS App Store,11778841895,5,Jouneraling is Hear yourself first!,"I fell in love with this app when I realized that I could record nature around me, and whatever I was listening to in the background, add pictures right from the moment Illustrations whatever floats my boat I can dictate into a microphone. Down my words anytime anywhere any place. I’ve been writing since I’ve been a little girl “over five decades”already. 
Journaling in any form has always been the way for me to express,Examine my emotions. When we write down my thoughts to make it make sense, you can go back you can rethink before we open your mouths correlate our feelings to present it in a positive way. it’s a great exercise for anyone who is learning to express themselves before they speak. Hear yourself first! 
Especially if you think that no one‘s listening !",AngelicAngels8888,2024-09-29T11:56:41-07:00,0,0,1.2,,1727636201
iOS App Store,11778463094,5,So Grateful For The Journal App,"I use this app almost everyday as I would a handwritten journal. I love the fact that it’s always with me and I can jot down things immediately without having to use pieces of paper or did deep for a journal in my purse. The tools that come along with it are awesome, but I mostly use it to journal. I HIGHLY recommend this app since we are in a texting era. I used to use the Notes App but Journal App is so much better. And thank you for the upgrades.",Seek/Find,2024-09-29T09:51:14-07:00,0,0,1.2,,1727628674
iOS App Store,11772675060,5,Thank you!! Incredibly helpful,"With the new updates in iOS 18 the Journal app has become really useful for me, especially with the integration of the State of Mind part of the Health app…I always wanted to have those together so I can elaborate on my mood when I want to but not always have to, and to be able to see my mood and entires together. I need things like this to be super effortless and simple or else I will not do them/stick with them, and these built-in wellbeing type apps are getting better and better in that respect. (I love how simple it is. Too many customization/styling options just distract and overwhelm me, personally.) 

I also love the suggestions that come up, and the ability to record audio and import the transcript (even if Apple’s speech to text is still improving…). 

Anyway just thank you!!!! I seriously appreciate the existence of this app.",KMD22943,2024-09-27T21:05:24-07:00,0,0,1.2,,1727496324
iOS App Store,11759761740,5,Wasn’t sure at first,"When I first heard about this app from Apple, I was freaked out about the government and spies and all that jazz. And while that might be true, who cares!? This app is incredible! It takes all of my important interactions and puts them into one place. If I haven’t written in a while, I can go back and see pictures, places, workouts, people I interacted with, and music I’ve listened to. And I can write down multiple days later important events from back then! It has truly been a miracle in helping me capture the important moments. I often much prefer a paper journal, but it is such a hassle to carry one of those around. And it is much harder to print out pictures and glue them in and then your journal gets all lop sided from the extra stuff you’re sticking in. So this is a pretty neat thing.",Elder Kdawg,2024-09-24T08:51:21-07:00,0,0,1.2,,1727193081
iOS App Store,11756857283,5,The journal app is fantastic,This journal app is fantastic. Apple did it once again I like the new iOS 18 features on this journal app. It allows you to record your moods and place Apple Music with the journaling and it’s just a wonderful feature. I’ve been using it for almost a year. I am incredibly impressed with it. I get my thoughts out my feelings out and it’s just a great tool to make me feel better. I am very big on writing. The only thing I would work on when it comes to the journaling app is the oral dictation feature I would like it to be more accurate besides that Apple you’ve done a wonderful job with this app thank you so much.,Excellent Xfinity,2024-09-23T12:26:51-07:00,0,0,1.2,,1727119611
iOS App Store,11755305881,3,"I like it, but it can use improving and a desktop version","It’s a decent first version but I would like to see it available across devices. You also don’t have to option to add bullets or numbers. The overall experience could be better if those updates are implemented.

Update after iOS 18 release: The ability to see your journaling streak is cool but I wish it was optional for those of us that don’t see journaling as another thing we need to track, but instead as something we do for peace of mind and mental release. It adds another level of unneeded pressure to make sure we’re hitting another target.",MoiMoi Nichole,2024-09-23T03:35:16-07:00,0,0,1.2,,1727087716
iOS App Store,11741455966,5,Recommendation…..,"So far my experience with this app is great. It’s pretty easy to use, and the interface is fine. It has little recommendations that help you find topics for what to write, which is pretty nice! One thing I really wish you could do is to be able to collaborate with other people in your contacts, social media friends or whatever, basically the same way you can collaborate with people in the Apple app “notes”. If this feature was added, it’d be a five star easily. Thanks!

Edit: requesting another feature:

One more feature I’d really love to see is folders. The ability to organize different entries into different folders, sections, categories, etc. would be really useful and helpful. For example, I’d like to have an exercise log apart from the rest of my entries.",It’sillegaltodoacrime,2024-09-19T08:40:52-07:00,0,0,1.2,,1726760452
iOS App Store,11736196984,5,Very good app,"After its update for IOS 18, the Journal app is now a very nice way of logging journal entries. It’s better because now it lets you go back to view previous entries from past days by clicking on certain days on the calendar. It also lets you log a state of mind to the entry and Apple health, although I wish I could link already logged state of mind entries from Apple health to my journal entries. I like the statistics. Being able to see how many words you’ve written, entries you’ve made, and total days you’ve logged is cool and interesting. I also love the streak because it convinced me to keep logging every day. I think this app is a very useful tool after its update.",838483738837(37737374,2024-09-17T21:17:54-07:00,1,1,1.2,,1726633074
iOS App Store,11727837342,3,Great app but wish there was more,"I like this app. The one that could really push this even further is to have it available on iPad where you can use the Apple Pencil to draw things in or to literally write, in your hand writing, a journal entry. I also like the idea of journaling with a literal keyboard. I like how we can access it or start building it on the phone but I feel like I might enjoy it more if I can build my “memories” if I was able to use a keyboard or Apple Pencil. I feel like it would let your express you better!",Sketch832,2024-09-15T11:47:37-07:00,1,1,1.1,,1726426057
iOS App Store,11720865264,4,Love this app.,"Love this app. I just wish it was also on my iPad. It would make typing a lot easier for me. (I have a Apple Magic Keyboard). It would also be nice if it had more options in regards to fonts, etc. I would like to see time stamps on it, I add to it all day so would love to see times that I recorded it. This is why I deleted them reinstalled. I wish it would save to iCloud. This way I will have everything that I have written in case something  happens. Again I would love it on my iPad.",Ameliaangell,2024-09-13T13:57:56-07:00,1,1,1.1,,1726261076
iOS App Store,11712462896,4,Great but could be better,I think it works pretty great overall but I would like the ability to organize my work into different folders or be able to categorize them with hashtags or some other way to sort through them later. For instance in manual journaling - I would just have multiple journals. One for home life. Another for business. And yet another for spiritual / religious writings. I don’t need them all mixed together without a way to review just the context I am looking for.,D. E. K.,2024-09-11T05:10:30-07:00,0,0,1.1,,1726056630
iOS App Store,11699156814,2,Give Us Apple Watch integration and Pad version!,"I see so many possibilities for this app. But for me it’s useless as an iPhone only app.   Don’t live on my iPhone.

If you want me to do voice dictation to make entries, I’m down with that., but I don’t carry my iPhone on my walks, give me integration with my watch! So I can pop in my AirPods if they aren’t already in and just say: “hey siri, create journalist entry “ and let me capture my thought. This way I can open the journal app later on my iPad or MacBook later and either hand write or type and expand on it later.

In it’s current format it’s to annoying to use with your own ecosystem.",cpssayit,2024-09-07T09:09:18-07:00,1,1,1.1,,1725725358
iOS App Store,11696541615,5,Love ❤️ Love 💕 Love 💗,"Of course I love every single thing about Apple features, tools, products and so on. I’m extremely delighted to have the journal app. With the ability to document every aspect of my life. Looking forward to seeing more exciting features in the near future. Please include a feature about the weather forecast in the journal article and a section to document including meals, snacks and liquid intake? Giving ways to modify the balance of a healthy lifestyle. By the way I love the prompts, why not include bible scriptures as well?
I would love to have a successful book written for inspiration for others?
Hopefully that can be another step using the Apple’s Journal?
Anything is possible…….",Sweeet 414,2024-09-06T16:06:31-07:00,1,1,1.1,,1725663991
iOS App Store,11668296440,4,Good but needs more,"This is a good start but I want more with journal. First I would make it similar to notes and add undo, different fonts and notes and sections of text. I would also add the option to copy all entries and send them somewhere or just see how much you wrote. I would also love the option to have journals from 12-1 AM count for the previous day automatically as sometimes I make late entries and it counts for the “next” day when I was making an entry for the previous day that just happened.",Harsh935,2024-08-29T21:09:52-07:00,0,0,1.1,,1724990992
iOS App Store,11659337107,5,"Fantastic, but also needs features","I absolutely love this app, and I love even more that it’s free. It integrates well with a lot of different features on the iPhone, and it makes the process of journaling incredibly easy. There are a couple of features that they need to include in future updates, including the ability to search, and the ability to categorize or organize journal entries for future reading.",Hontismac,2024-08-27T10:22:54-07:00,0,0,1.1,,1724779374
iOS App Store,11645086339,5,I ABSOLUTELY LOVE IT,"this is genuinely one of the best apps that apple has ever added. sometimes when i feel like i can't tell anyone anything i can write it on here. i shed so many tears while writing on this app and it genuinely helps me so much. i might be seen as dramatic for loving an app this much, but i can't help it. this app has been there for me when everybody else wasn't. i can write my dreams, thoughts, failures, dilemmas, worries, and so much more on here. i love u, journal app.",winterdabest❄️,2024-08-23T15:02:57-07:00,0,0,1.1,,1724450577
iOS App Store,11639467676,1,Horrible and Unworthy of praise,"Let’s say you decide for whatever reason you would like to save your journal notes somewhere other than this app. Perhaps you would like to print them out, move them to a more robust app, or move them to a desktop. None of that can happen without manually, selecting each entry and then copy and pasting it or using a share button to another Apple integrated app. There is not a desktop version of this app, so there is nothing to sync with. There is no redundancy to protect mistaken deletions. Markup or markdown forget about it. If you ask me, it is just a sophisticated way to spy on users. I have recently started using a much better app and there are several of them out there for a one time charge or subscription. But can I recommend this app? No, under no circumstance can I recommend it.",360-Media,2024-08-22T05:16:44-07:00,0,0,1.1,,1724329004
iOS App Store,11633823673,4,"Great concept, but…","I like the concept of having a Journal app, but I would also like to sync it with a tablet. I have to type by “hunt & peck” on a phone, since the keyboard/keypad is too small to spread out my fingers & type normally. It would also be nice if I could put captions in each picture, so I can remember who all was in each pictures, or what part of the journal entry’s story they depict. I’d probably have more entries if I could enter each entry onto a tablet, rather than just on a phone.",RockinRobynKM,2024-08-20T19:17:49-07:00,0,0,1.1,,1724206669
iOS App Store,11617986225,3,Option for more creativity,"I really love this app, although there are several adjustments I would love to see made that would create the most lovely experience. The app provides a convenient space to jot down thoughts, along with an ability to keep it private. The only thing is I don’t see many differences between this app and the “Notes” app. Granted there are suggestions for journal prompts, that are unavailable on the “notes” app, I wish there was more room for customization. Here are some ideas:

1) Create an option for separate  journals on the app. This allows for more organization as opposed to miscellaneous journal entries. For instance on my app I like to write about several subjects including my mental, physical, and relational health, and I find it overwhelming and difficult to find a specific prompt when I want to reflect. It would be nice to be able to see the actual “journal cover” along with its title. By clicking on the journal it would redirect you to another page similar to the current layout of the app. Inspiration for the seller are journals comes from the app “good notes” 

2) more fonts and layout options. I would love to have the option to change font, size, and color in my journal. It allows for more opportunity for creativity 

3) option to add images wherever in the journal as opposed to only on the cover. 

4) and lastly the option to collaborate with contacts. A shared journal",Ellianawynab,2024-08-16T12:38:53-07:00,0,0,1.1,,1723837133
iOS App Store,11606465884,5,⭐️⭐️⭐️⭐️⭐️🤩,"Literally this is a 5 star app. I get on this anytime I want to tell how my day went or I want to express my feelings. When you click “New entry” meaning you want to start a journal, it gives you ideas of what you could write about, shows you images from your camera roll you could write about, takes some of your contacts that you could write about like how you feel about them, or if you would like just a normal entry with no direct topic and just to write how your feeling or whatever, you can! I’ve tried many apps for journaling and this is definitely my favorite one. Great job Apple!",dh dab bf vv nfbcbc bc x he vg,2024-08-13T14:20:01-07:00,0,0,1.1,,1723584001
iOS App Store,11601559380,3,"Search engine, folders, title heading and need for iPad","This app has great potential ! I would like to be able to do a search for something so that I do not have to go through every entry to find what I am looking for. 
It would be nice if there was a, “create a folder” option, as well as being able to add to the folder or create new folders as needed per topic, so I can organize my thoughts.  I should be able to name the folder, maybe even upload pictures on the cover of the folder or design the cover of the folder. 
There should be a heading space so I could put a title on my journal entry, like the way the notes app is set up. 
Sometimes I want to type in my journal not text in it. I can’t find this app on my iPad and from reading other reviews it must not be an option, yet. Can we get this app for the iPad as well?

Come on Apple, you’ve got this! I believe in you!",Mr swaggination,2024-08-12T07:57:21-07:00,0,0,1.1,,1723474641
iOS App Store,11592448336,2,The worst place to have a journal app.,"Please, bring MacOS and iPadOS up to parity in having this app. Surprisingly enough, I feel far more inclined to write a journal entry when I have access to a keyboard, and not typing it on my phone. I would literally rather have this app on any other Apple OS than just iOS. The thing that makes a lot of other journal apps compelling is that you can view and make entries from multiple platforms. The whole ‘exclusivity’ thing for this being only on iOS is slowly killing interest in this, at least for me. 1 star more than minimum just because you actually made the thing people have been begging for since the iPhone 3G.",Connor Costello,2024-08-09T20:48:05-07:00,0,0,1.1,,1723261685
iOS App Store,11584110393,4,"No Frills, But Pleasant","I was looking for a pretty basic journal app without a million options to navigate, so this fits the bill. I often organize my thoughts around photos and I like that it’s easy to add them or to use a suggestion and edit the pictures from it. My main complaint, especially as the entries add up over time, is the inability to search. The filters are almost useless. Why not a key word search, or tags? It would also be helpful to be able to jump back to a specific date without scrolling through months of entries. So — I like it, and it’s getting me to journal daily, but I can’t see sticking with it long term unless the navigation improves.",nvjanice,2024-08-07T15:10:30-07:00,0,0,1.1,,1723068630
iOS App Store,11579724065,4,Love daily journaling on the go! One improvement,"I like that they have a filter for photos, videos and places. They should also add “Search” for texts so you can pinpoint a specific day. This journal app has helped me with looking for specific days wherein I put a photo and then come to realize I got a toll violation only to be wrongfully accused and I had proof of it because I had take photos of that specific day! Not only this app for memories but to organize as well. Perhaps a select all and copy text feature could be another suggestion because I also print my entries onto mini thermal printer. I just love to be able to remark about my day.",Lenerz,2024-08-06T11:08:16-07:00,0,0,1.1,,1722967696
iOS App Store,11571976076,5,Lots of potential for those that want to tell their story,"Many of us who have experience much in life and want to tell our story, but struggle to, because our thumbs don’t want to thumb it out for hours on end, would benefit from an iPad app so that we can use a Bluetooth keyboard to type more.

I know that I would get more out of this app if it were available for the iPad for my Bluetooth keyboard, so that I can integrate photos, notes, pictures, and other things that I create an experience during the course of my day and week.

I can also see the benefit in a Mac OS app to allow us to pull more detail in with keyboard and mouse from a variety of sources (written with Siri, so please excuse any typos and grammar errors).",mikerana,2024-08-04T10:26:53-07:00,0,0,1.1,,1722792413
iOS App Store,11567969320,4,Suggesting an update,"I really enjoy how linked the journal is to the rest of my daily activities (exercise, photos, travel, etc.) and how they are used as prompts for journal entries. One that seems to be missing that I feel would make sense is to have Apple Health State of Mind entries be available to expound upon in the Journal. Even better, embed the state of mind survey in the journal so I can immediately reflect on one or more of the feelings and triggers I select in the state of mind survey. Thank you!",Fanky485,2024-08-03T09:05:38-07:00,0,0,1.1,,1722701138
iOS App Store,11552616021,2,Journal history didn’t transfer to new phone,"I really like this app and have been using it regularly. I love the ability to add photos to the posts. I would like the ability to re-order entries as needed, and most importantly, the ability to SEARCH entries for specific texts. However, my biggest problem with the app is that when I got my new iPhone, my journal history did not transfer over and there appears to be no way to recover it. This is really disappointing as I had things saved in there for reference that I can no longer access, if there are specific features that need to be for this app to transfer its contents when you get a new phone, that should be made clear within the app.",Kjournals,2024-07-30T09:47:51-07:00,0,0,1.1,,1722358071
iOS App Store,11546290607,2,"A start, but needs lots more features","I gave this a chance instead of using Notes. I like how these are all visible on one page, although only partially. It is a decent start at a usable app, but it needs some major updates. 
First, I would like to be able to set repeating text for each entry. Many of the things I journal daily repeat, and it would be great to have each new entry already say Food:, Sleep:, etc. etc. without having to type it each day. This could include all kinds of custom prompts. 
Second this app should absolutely be searchable. Without the ability to search for key words this is no better than writing in a paper journal. 
Lastly, I would like to be able to edit each one just by clicking on it, not having to swipe over and hit the edit button. Many times I would like to go back to the previous day to complete an entry and it is annoying process.",Bagodix,2024-07-28T17:32:58-07:00,0,0,1.1,,1722213178
iOS App Store,11544406222,4,Great but would like a few more options,"I used the app daily and it's been a great way to collect thoughts, memories (photos/visits), from the day. 

I've noticed that the connections with people suggested are phone conversations. Only long conversations seem to show up. 

I'd love the ability to add contacts like you can add locations. More specifically if like an contact icon that leads me to a search where I can add not only people I talk to on the phone but also people who were there (that my phone cannot register - and it'd be weird if it could... Don't do that)",beloved hotmess,2024-07-28T06:01:07-07:00,0,0,1.1,,1722171667
iOS App Store,11543060323,3,"Like, but want to share entries","This is a cool app, a great first blush. However, I would love to see the ability to share a journal entry with a friend, also the ability to edit the photos and put them in the order. I’d like seems a little clumsy could be better.

Also, I was using this app to keep track of the movies I’ve seen this year. Unfortunately the app has a maximum allowance of photo uploads, but I don’t know what that number is, if it applies to a single journal lentry or does it apply to all entries. I love that I can upload them into the app and delete them from my photo library, but now that I’ve reached a limit and deleted the photos from my phone…I have a lot of work to do to recreate or recollect the photos somewhere else. A but limiting, but hopefully these things can be improved.",mmorgan459,2024-07-27T20:40:15-07:00,0,0,1.1,,1722138015
iOS App Store,11534640086,3,I agree…,"I agree with “superfrickingstar”. This app could really be killer. In addition to his or her post, how about enhancements such as: marker type highlighting, ability to share Journals with others, exporting text content entries, key words, exporting pictures and videos in entries and a simple search function. Yes, you can’t even perform a search throughout your entries! That seems very basic. Multiple Journals capability, similar to multiple physical journaling books. This app is very useful to me for document my painting projects, but I would like to use Journals for different topics- you apparently can’t do that. Also, Journal should be available and syncable for ALL Apple devices (similar to Notes)",andre000,2024-07-25T13:52:51-07:00,0,0,1.1,,1721940771
iOS App Store,11533770034,3,Could use some work,"The idea is there but it is a very basic interface right now. It would be nice to have the ability to categorize entries and play with the fonts, titles, pictures, drawings, etc. I might as well just use the Notes app to journal rather than this app because Notes offers me more options as to how I would like to write. Only thing is that while notes can let me lock whichever note I want, it doesn’t give the entry full privacy because the title is still visible. The thing I like about the journaling app is the concept of the whole app being password protected so I can feel comfortable with no one else seeing my private thoughts even if it was just the title. I title things so I know what the entry is about and I don’t exactly want others to see them. Just some thoughts on how it could be better.","let's get critical, critical",2024-07-25T08:44:52-07:00,0,0,1.1,,1721922292
iOS App Store,11516561502,2,Eh. Could be better.,"First I’d like to start off saying that I like that I’m the only person who can get into my journal because it’s locked with face recognition. That got me super excited. But then I found a problem that makes me a little upset. The main problem I’ve found is that the key board lags A LOT and makes it extremely frustrating to write with. I can hardly stand it. The only reason I still use the app is so that no one can see what I write. But then again, it’s hard to write on it at all, so there really isn’t much to keep safe there. Also, although you can use Face ID to get into it, you can also use the password to your phone. I’d prefer it if it was only Face ID. That way I’m the ONLY person that can get into it. Period. Anyway, love the idea, but it could have been done better.",125y17819,2024-07-20T19:29:32-07:00,0,0,1.1,,1721528972
iOS App Store,11465983051,3,Things to make it better.,"I really need a journal in my life!

Not for the purpose of categorizing the things that I do, more for the purpose of doing things.

Many of these things are very personal and I really like the fact that Journal allows some privacy. Also, some of the things that I want to do in the future affect others. And I have personal comments about how others affect my plans (e.g. “ she’s holding me back”. ). In general, like many people, I have layers that I want to be able to see, but not others to see.

I would like to integrate Journal into all the levels of my life, but I can only access it when I have my phone on me. Things in my life don’t often allow me to have a phone available or I’m on the computer and I could just write them down quickly.

Can you please find a way to access Journal on the PC?  If it is a workable fix for me I believe it would be worth one to one and a half more stars. (I only gave three stars now).",Bantay boy,2024-07-07T05:59:31-07:00,0,0,1.1,,1720357171
iOS App Store,11459565915,5,Please add this function!,"This app is awesome! But I do have a suggestion that I hope you will consider! I would love to have where you can put the photos throughout your journaling instead of all of them ending up at the very top of the page. Like if you wrote something out, then you could add the pictures after that text. Then you write something else and have a picture of that after your text. This will be very helpful for my autistic son who I am going to have start using it.

But I absolutely love that you can have voice memos in there, photos, etc. This is going to be so much more fun than just writing in a notebook. I also like that it can require a password.❤️ thank you!",Gdskid,2024-07-05T09:46:29-07:00,0,0,1.1,,1720197989
iOS App Store,11456676087,2,No value add over Notes for me,"I was excited to see an official Journal app on iOS and hoped it would encourage me to develop a better habit of daily journaling. But I’ve not found any benefit of this app over using Notes to journal, and in many cases, Notes outperforms this one. The main features I’d like to see that would bump up my rating a few stars are text formatting options, mood-tracking (would be cool if this could integrate with the mood feature in Health, but that also needs to be expanded), and the ability to have separate journals or folders with their own entries. With bullet journaling being a trend, it’s kind of wild that you can’t even format with bullet points in this app.",augtistic,2024-07-04T13:31:15-07:00,0,0,1.1,,1720125075
iOS App Store,11452532339,3,Needs Password Protection,"I like the app. It fills a need I have but how am I supposed to journal, where I write my deepest darkest feelings, without a way to secure it?

I know Apple says it’s locked with your passcode and encrypted and that is good. But these people must not have kids!! There is a false misconception in the tech world that everyone has a device and they are the only one that uses that device. 

I give more people access to my banking apps than I ever would let read my journal. How many people know your phones passcode? Would you let all those same people read your journal?",birwin353,2024-07-03T09:44:56-07:00,1,1,1.1,,1720025096
iOS App Store,11434989039,5,Dictation Issues,"I like to use this app to Journal and more often than not I use the voice to text feature. It’s very smooth and catches my words easily and corrects any misunderstandings immediately. However, its auto correction prompts are always wrong. 100% of the time when the app underlines a word or a phrase, the correction, the suggested correction, is always wrong. 

I do like that I can tag photos from my photo album easily and that it even suggests groups of photos to journal about. That feature is really nice.",Adam Ohashi,2024-06-28T18:56:16-07:00,0,0,1.1,,1719626176
